miRNA	TARGETSCAN-WORM	TARGETSCAN-VERT	MICRORNA.ORG	DIANA-MICROT	TARGETSCAN-FLY	TARBASE	MIRTARBASE	MIRECORDS	MIRDB	TARGETMINER	RNA22-HSA	RNA22-MMU	RNA22-DME	RNA22-CEL	a.value	m.value	p.value	q.value	rank	estimatedDEG
hsa-miR-598-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003266")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-598-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-598-3p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-598-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	6.31527758386737	0.139482374179915	0.792297001617531	0.986311033979066	1106	0
hsa-miR-3913-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3913-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3913-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3913-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3913-3p.html")	none	none	none	none	-5.9918566682682	-7.19351050323644	0.051187136257339	0.417850507567354	167	0
hsa-miR-7846-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-1.17580956737357	-1.67753049373785	0.591383984553624	0.960202675951151	848	0
hsa-miR-329-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0001629")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-329-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-329-3p")	none	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-329-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	8.00511601797556	-1.00985030841645	0.0437707707527255	0.417850507567354	137	0
hsa-miR-361-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-361-3p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004682")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-361-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-361-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-361-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-361-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	10.3728306212744	-0.0194613478709016	0.904172845353766	0.996549874097889	1256	0
hsa-miR-548ay-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	9.11024444236899	-0.289979269354552	0.506038112742962	0.935158432348993	750	0
hsa-miR-182-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000259")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-182-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-182-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-182-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-182-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-182-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-182-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	13.7483190136609	-0.0754184920820151	0.735162733451716	0.980922669745875	1036	0
hsa-miR-3909	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3909")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3909")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3909")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3909.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3909&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	5.49971320069018	-0.151083778758068	0.798638955280325	0.986311033979066	1117	0
hsa-miR-338-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-338-5p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004701")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-338-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-338-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-338-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-338-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-338-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-338-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	8.24426303538356	-0.0810092476401874	0.814013452043985	0.986311033979066	1142	0
hsa-miR-570-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003235")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-570-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-570-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-570-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-570-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	2.44174627502099	1.76287469972849	0.280357194195581	0.749744006456758	518	0
hsa-miR-6750-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	2.74078760636314	1.53262918832514	0.322854306021281	0.789191791072155	565	0
hsa-miR-1914-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0007890")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-1914-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-1914-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-1914-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-1914-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	-5.23064355735647	0.104268997835046	0.519844715825087	278	0
hsa-miR-154-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000453")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-154-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-154-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-154-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-154-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	2.49745894674516	-2.07974601790583	0.0931100737598732	0.509682824373195	252	0
hsa-miR-9-3p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000442")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-9-3p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-9-3p")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-9-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-9-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-9-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	5.59720471004018	0.0540592825202628	0.95154909117505	1	1313	0
hsa-miR-144-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004600")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-144-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-144-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-144-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-144-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	17.6058258333656	-0.0987790846516319	0.810745300579682	0.986311033979066	1135	0
hsa-miR-4488	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-4488")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-4488")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-4488")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-4488.html")	none	none	none	none	5.23798062016647	1.65425158617238	0.00999510162123521	0.269028248661069	49	0
hsa-miR-6881-5p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1.94278636072474	1.85518364466542	0.405643558871558	0.86262579759231	651	0
hsa-miR-107	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-107")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000104")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-107")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-107")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-107")	=HYPERLINK("http://mirecords.biolead.org/interactions.php?targetgene_type=refseq_acc&v=yes&mirna_acc=hsa-miR-107")	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-107")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-107.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-107&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	13.3649125876898	-0.049561419980531	0.855523735208533	0.992149836792166	1189	0
hsa-miR-7847-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	1.82857086018982	0.834275754373651	0.667507066044468	0.963625993524499	959	0
hsa-miR-187-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004561")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-187-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-187-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-187-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-187-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-0.428188421515252	-2.3179088482847	0.386540807518883	0.855367910772325	626	0
hsa-miR-3611	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3611")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3611")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3611")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3611.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3611&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	2.6068982850107	0.849831328907007	0.619013008926049	0.960202675951151	888	0
hsa-miR-369-3p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-369-3p")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000721")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-369-3p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-369-3p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-369-3p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-369-3p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	7.45574368072728	-0.0178409751864681	0.960817261464526	1	1328	0
hsa-miR-3622b-5p	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3622b-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3622b-5p")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3622b-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3622b-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3622b-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	-4.43052176635796	0.200392627369865	0.659724896756849	421	0
hsa-let-7b-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000063")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-let-7b-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-let-7b-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-let-7b-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-let-7b-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-let-7b-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-let-7b-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	16.61028656265	0.262355172148308	0.0358527876003853	0.415749479419133	117	0
hsa-miR-106a-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000103")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-106a-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-106a-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-106a-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-106a-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-106a-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-106a-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	11.0500394892864	-0.185394498635707	0.657132849314695	0.960202675951151	944	0
hsa-miR-3164	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-3164")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0015038")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-3164")	none	none	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-3164")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-3164.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-3164&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	1.65036691927566	0.128925661637878	0.958510752841965	1	1325	0
hsa-miR-449a	none	=HYPERLINK("http://www.targetscan.org/cgi-bin/mirgene.cgi?mirg=hsa-miR-449a")	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0001541")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-449a")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-449a")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-449a")	=HYPERLINK("http://mirecords.biolead.org/interactions.php?targetgene_type=refseq_acc&v=yes&mirna_acc=hsa-miR-449a")	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-449a")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-449a.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-449a&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	3.81621870280707	-0.182368361017902	0.887177864829705	0.992871793874267	1237	0
hsa-miR-33b-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0003301")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-33b-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-33b-5p")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-33b-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-33b-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-33b-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	1.24775566338514	0.40286385031345	0.856526375123023	0.992149836792166	1190	0
hsa-miR-195-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0000461")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-195-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-195-5p")	=HYPERLINK("http://mirtarbase.mbc.nctu.edu.tw/php/search.php?q=search_exact&searchword=hsa-miR-195-5p")	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-195-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-195-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-195-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	5.2165306171059	0.276737453867759	0.589271578635042	0.960202675951151	844	0
hsa-miR-6751-3p	none	none	none	none	none	none	none	none	none	none	none	none	none	none	-5.9918566682682	6.143265148331	0.0415304333787976	0.417850507567354	133	0
hsa-miR-675-5p	none	none	=HYPERLINK("http://www.microrna.org/microrna/linkFromMirbase.do?mirbase=MIMAT0004284")	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-675-5p")	none	=HYPERLINK("http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=tarbase/index&mirnas=hsa-miR-675-5p")	none	none	=HYPERLINK("http://mirdb.org/cgi-bin/search.cgi?searchType=miRNA&searchBox=hsa-miR-675-5p")	=HYPERLINK("http://www.isical.ac.in/~bioinfo_miu/final_html_targetminer/hsa-miR-675-5p.html")	=HYPERLINK("https://cm.jefferson.edu/rna22/Precomputed/InputController?identifier=hsa-miR-675-5p&minBasePairs=12&maxFoldingEnergy=-12&minSumHits=1&maxProb=.1&version=MB18E65v2&species=MusMusculus&type=mRNA")	none	none	none	-5.9918566682682	5.87867582525425	0.016633220350968	0.311535721708672	74	0
